variable,.y.,group1,group2,n1,n2,statistic,p,p.adj,p.adj.signif,fold_change,condition
IGHV1-2_IGHJ5,value,HV,CComm,10,12,-0.23073164759662362,0.8175232855886744,0.8175232855886744,ns,1.497871419058441,HV vs CComm-IGHV1-2_IGHJ5
IGHV1-2_IGHJ5,value,HV,Sepsis,10,14,-0.6034831806204174,0.5461873012576972,0.779822471825326,ns,1.794779240684226,HV vs Sepsis-IGHV1-2_IGHJ5
IGHV1-2_IGHJ5,value,CM,CS,12,20,0.49729109148284667,0.6189837929850173,0.779822471825326,ns,1.145145323179042,CM vs CS-IGHV1-2_IGHJ5
IGHV1-2_IGHJ5,value,CM,CC,12,18,-0.27069098394770713,0.7866287117830103,0.8175232855886744,ns,1.1290482663692993,CM vs CC-IGHV1-2_IGHJ5
IGHV1-2_IGHJ5,value,CM,CComm,12,12,-0.9628610377253668,0.3356172646286412,0.779822471825326,ns,1.3476264204013952,CM vs CComm-IGHV1-2_IGHJ5
IGHV1-2_IGHJ5,value,CM,Sepsis,12,14,-1.3832274238010833,0.1665951434592136,0.6575396940987341,ns,1.6147527035761202,CM vs Sepsis-IGHV1-2_IGHJ5
IGHV1-2_IGHJ5,value,CS,CC,20,18,-0.8694107902831085,0.38462248328009074,0.779822471825326,ns,0.98594321918457,CS vs CC-IGHV1-2_IGHJ5
IGHV1-2_IGHJ5,value,CS,CComm,20,12,-1.5738024581028014,0.11553312561278402,0.6575396940987341,ns,1.1768169446479027,CS vs CComm-IGHV1-2_IGHJ5
IGHV1-2_IGHJ5,value,CS,Sepsis,20,14,-2.0826816281461276,0.03728025315325145,0.5592037972987718,ns,1.4100854021683462,CS vs Sepsis-IGHV1-2_IGHJ5
IGHV1-2_IGHJ5,value,CC,CComm,18,12,-0.7840704362623249,0.4329987814381736,0.779822471825326,ns,1.1935950486288611,CC vs CComm-IGHV1-2_IGHJ5
IGHV1-2_IGHJ5,value,CC,Sepsis,18,14,-1.2439463215794566,0.21351931947940106,0.6575396940987341,ns,1.4301892591082128,CC vs Sepsis-IGHV1-2_IGHJ5
IGHV1-2_IGHJ5,value,CComm,Sepsis,12,14,-0.3840193030461457,0.7009641406281701,0.8088047776478886,ns,1.1982198323888311,CComm vs Sepsis-IGHV1-2_IGHJ5
IGHV1-2_IGHJ6,value,HV,CM,10,12,-1.1110113052051394,0.26656348314383965,0.5619361987161695,ns,1.7105407161633044,HV vs CM-IGHV1-2_IGHJ6
IGHV1-2_IGHJ6,value,HV,CS,10,20,0.1302052168624903,0.8964040672599326,0.8964040672599326,ns,0.21326417143421236,HV vs CS-IGHV1-2_IGHJ6
IGHV1-2_IGHJ6,value,HV,CC,10,18,-1.0370784318330157,0.29969930598195704,0.5619361987161695,ns,1.396730635462814,HV vs CC-IGHV1-2_IGHJ6
IGHV1-2_IGHJ6,value,HV,CComm,10,12,-1.2876738802377588,0.19785950955685624,0.4946487738921406,ns,1.7226539424009517,HV vs CComm-IGHV1-2_IGHJ6
IGHV1-2_IGHJ6,value,HV,Sepsis,10,14,-1.5659463582965563,0.1173611756770775,0.471926835358296,ns,1.524840862957237,HV vs Sepsis-IGHV1-2_IGHJ6
IGHV1-2_IGHJ6,value,CM,CS,12,20,1.4408797215030438,0.14961866593499243,0.471926835358296,ns,0.12467646599641195,CM vs CS-IGHV1-2_IGHJ6
IGHV1-2_IGHJ6,value,CM,CC,12,18,0.1789141604729767,0.8580051037424206,0.8964040672599326,ns,0.8165433434379992,CM vs CC-IGHV1-2_IGHJ6
IGHV1-2_IGHJ6,value,CM,CComm,12,12,-0.1852852718347345,0.8530052893946719,0.8964040672599326,ns,1.007081518798814,CM vs CComm-IGHV1-2_IGHJ6
IGHV1-2_IGHJ6,value,CM,Sepsis,12,14,-0.43888584815985215,0.6607442514711492,0.8964040672599326,ns,0.8914379228443116,CM vs Sepsis-IGHV1-2_IGHJ6
IGHV1-2_IGHJ6,value,CS,CC,20,18,-1.414180386902923,0.157308945119432,0.471926835358296,ns,6.549298112616524,CS vs CC-IGHV1-2_IGHJ6
IGHV1-2_IGHJ6,value,CS,CComm,20,12,-1.6480349530290406,0.09934549883643015,0.471926835358296,ns,8.077559070593136,CS vs CComm-IGHV1-2_IGHJ6
IGHV1-2_IGHJ6,value,CS,Sepsis,20,14,-2.005336534570117,0.04492708155415474,0.471926835358296,ns,7.150009552484156,CS vs Sepsis-IGHV1-2_IGHJ6
IGHV1-2_IGHJ6,value,CC,CComm,18,12,-0.3818840063876981,0.7025474039133053,0.8964040672599326,ns,1.2333472887777974,CC vs CComm-IGHV1-2_IGHJ6
IGHV1-2_IGHJ6,value,CC,Sepsis,18,14,-0.6716297651312141,0.5018194243229546,0.8363657072049243,ns,1.0917214989359585,CC vs Sepsis-IGHV1-2_IGHJ6
IGHV1-2_IGHJ6,value,CComm,Sepsis,12,14,-0.2466062345710435,0.8052129790588268,0.8964040672599326,ns,0.8851695778387084,CComm vs Sepsis-IGHV1-2_IGHJ6
IGHV1-24_IGHJ1,value,HV,CM,10,12,0,1,1,ns,NA,HV vs CM-IGHV1-24_IGHJ1
IGHV1-24_IGHJ1,value,HV,CS,10,20,1.450083124189178,0.1470353405106524,0.8128868005360411,ns,0,HV vs CS-IGHV1-24_IGHJ1
IGHV1-24_IGHJ1,value,HV,CC,10,18,0.9873694978297922,0.3234615318456049,0.8128868005360411,ns,0,HV vs CC-IGHV1-24_IGHJ1
IGHV1-24_IGHJ1,value,HV,CComm,10,12,0.72321528387396,0.4695476302685187,0.8128868005360411,ns,0,HV vs CComm-IGHV1-24_IGHJ1
IGHV1-24_IGHJ1,value,HV,Sepsis,10,14,0.5973530707717664,0.550271678851378,0.8128868005360411,ns,0,HV vs Sepsis-IGHV1-24_IGHJ1
IGHV1-24_IGHJ1,value,CM,CS,12,20,1.5380454155975134,0.12403751076165613,0.8128868005360411,ns,0,CM vs CS-IGHV1-24_IGHJ1
IGHV1-24_IGHJ1,value,CM,CC,12,18,1.0449336573553438,0.2960536327371514,0.8128868005360411,ns,0,CM vs CC-IGHV1-24_IGHJ1
IGHV1-24_IGHJ1,value,CM,CComm,12,12,0.7585145888588971,0.4481429827185559,0.8128868005360411,ns,0,CM vs CComm-IGHV1-24_IGHJ1
IGHV1-24_IGHJ1,value,CM,Sepsis,12,14,0.6286959612936683,0.5295481226796425,0.8128868005360411,ns,0,CM vs Sepsis-IGHV1-24_IGHJ1
IGHV1-24_IGHJ1,value,CS,CC,20,18,-0.5299927073391494,0.5961169870597636,0.8128868005360411,ns,6.453229121949681,CS vs CC-IGHV1-24_IGHJ1
IGHV1-24_IGHJ1,value,CS,CComm,20,12,-0.6900003242906142,0.49019398341417136,0.8128868005360411,ns,4.766213122066226,CS vs CComm-IGHV1-24_IGHJ1
IGHV1-24_IGHJ1,value,CS,Sepsis,20,14,-0.9019160746499016,0.36710145160836305,0.8128868005360411,ns,9.666360527601368,CS vs Sepsis-IGHV1-24_IGHJ1
IGHV1-24_IGHJ1,value,CC,CComm,18,12,-0.21402255632579442,0.8305294672992761,0.936536546794031,ns,0.7385780098609352,CC vs CComm-IGHV1-24_IGHJ1
IGHV1-24_IGHJ1,value,CC,Sepsis,18,14,-0.3987562283901148,0.6900728323522436,0.8625910404403045,ns,1.4979106343400557,CC vs Sepsis-IGHV1-24_IGHJ1
IGHV1-24_IGHJ1,value,CComm,Sepsis,12,14,-0.1584518276431186,0.8741007770077622,0.936536546794031,ns,2.0281007751937987,CComm vs Sepsis-IGHV1-24_IGHJ1
IGHV1-24_IGHJ2,value,HV,CM,10,12,0.6245950178911471,0.5322368903738004,0.7983553355607006,ns,0.37116328083835837,HV vs CM-IGHV1-24_IGHJ2
IGHV1-24_IGHJ2,value,HV,CS,10,20,0.054514403165006706,0.9565253335872665,1,ns,0.695558027437894,HV vs CS-IGHV1-24_IGHJ2
IGHV1-24_IGHJ2,value,HV,CC,10,18,0.21412832483055722,0.8304469880045904,0.9754927439708546,ns,0.4368794326241135,HV vs CC-IGHV1-24_IGHJ2
IGHV1-24_IGHJ2,value,HV,CComm,10,12,-0.7889621278625022,0.43013414194672106,0.7983553355607006,ns,Inf,HV vs CComm-IGHV1-24_IGHJ2
IGHV1-24_IGHJ2,value,HV,Sepsis,10,14,-0.8158968771516802,0.4145591183845253,0.7983553355607006,ns,Inf,HV vs Sepsis-IGHV1-24_IGHJ2
IGHV1-24_IGHJ2,value,CM,CS,12,20,-0.674581322630488,0.49994180264865407,0.7983553355607006,ns,1.873994717006528,CM vs CS-IGHV1-24_IGHJ2
IGHV1-24_IGHJ2,value,CM,CC,12,18,-0.4909929233356426,0.6234314527272697,0.8501337991735496,ns,1.1770545611013028,CM vs CC-IGHV1-24_IGHJ2
IGHV1-24_IGHJ2,value,CM,CComm,12,12,-1.482551241860572,0.13819367971304838,0.7983553355607006,ns,Inf,CM vs CComm-IGHV1-24_IGHJ2
IGHV1-24_IGHJ2,value,CM,Sepsis,12,14,-1.5385161329219024,0.12392246700564427,0.7983553355607006,ns,Inf,CM vs Sepsis-IGHV1-24_IGHJ2
IGHV1-24_IGHJ2,value,CS,CC,20,18,0.1949564454789791,0.8454270447747407,0.9754927439708546,ns,0.6280991885513423,CS vs CC-IGHV1-24_IGHJ2
IGHV1-24_IGHJ2,value,CS,CComm,20,12,-0.9829613558329976,0.32562645842673243,0.7983553355607006,ns,Inf,CS vs CComm-IGHV1-24_IGHJ2
IGHV1-24_IGHJ2,value,CS,Sepsis,20,14,-1.030019317498449,0.303000937501362,0.7983553355607006,ns,Inf,CS vs Sepsis-IGHV1-24_IGHJ2
IGHV1-24_IGHJ2,value,CC,CComm,18,12,-1.1330605923130226,0.2571888088584183,0.7983553355607006,ns,Inf,CC vs CComm-IGHV1-24_IGHJ2
IGHV1-24_IGHJ2,value,CC,Sepsis,18,14,-1.1849831315366612,0.236024116454555,0.7983553355607006,ns,Inf,CC vs Sepsis-IGHV1-24_IGHJ2
IGHV1-24_IGHJ2,value,CComm,Sepsis,12,14,0,1,1,ns,NA,CComm vs Sepsis-IGHV1-24_IGHJ2
IGHV1-24_IGHJ3,value,HV,CM,10,12,-0.6765841594085158,0.49866983236704665,0.8889978698376921,ns,1.0870432734499684,HV vs CM-IGHV1-24_IGHJ3
IGHV1-24_IGHJ3,value,HV,CS,10,20,-0.6086322183944174,0.5427682440661721,0.8889978698376921,ns,1.2480590009558674,HV vs CS-IGHV1-24_IGHJ3
IGHV1-24_IGHJ3,value,HV,CC,10,18,-0.8663969921693621,0.3862724928484483,0.8889978698376921,ns,0.2600585301510346,HV vs CC-IGHV1-24_IGHJ3
IGHV1-24_IGHJ3,value,HV,CComm,10,12,-0.9895793662324803,0.3223797594978891,0.8889978698376921,ns,1.7671265969251584,HV vs CComm-IGHV1-24_IGHJ3
IGHV1-24_IGHJ3,value,HV,Sepsis,10,14,-1.191854403774847,0.23331833936099136,0.8889978698376921,ns,1.3680237551877306,HV vs Sepsis-IGHV1-24_IGHJ3
IGHV1-24_IGHJ3,value,CM,CS,12,20,0.14781329772119112,0.8824901145592027,0.8889978698376921,ns,1.148122647403797,CM vs CS-IGHV1-24_IGHJ3
IGHV1-24_IGHJ3,value,CM,CC,12,18,-0.13957237329830463,0.8889978698376921,0.8889978698376921,ns,0.2392347540366836,CM vs CC-IGHV1-24_IGHJ3
IGHV1-24_IGHJ3,value,CM,CComm,12,12,-0.3282721423518206,0.7427059053303062,0.8889978698376921,ns,1.6256267253435068,CM vs CComm-IGHV1-24_IGHJ3
IGHV1-24_IGHJ3,value,CM,Sepsis,12,14,-0.517996099808755,0.6044609905314899,0.8889978698376921,ns,1.2584814133902964,CM vs Sepsis-IGHV1-24_IGHJ3
IGHV1-24_IGHJ3,value,CS,CC,20,18,-0.3262282971319548,0.7442516334653047,0.8889978698376921,ns,0.20837038148986553,CS vs CC-IGHV1-24_IGHJ3
IGHV1-24_IGHJ3,value,CS,CComm,20,12,-0.5148327104302703,0.6066699254534569,0.8889978698376921,ns,1.4158998858000669,CS vs CComm-IGHV1-24_IGHJ3
IGHV1-24_IGHJ3,value,CS,Sepsis,20,14,-0.7396771607656097,0.4594959096556136,0.8889978698376921,ns,1.0961210600941014,CS vs Sepsis-IGHV1-24_IGHJ3
IGHV1-24_IGHJ3,value,CC,CComm,18,12,-0.22003174143497362,0.8258464343217087,0.8889978698376921,ns,6.795111069415265,CC vs CComm-IGHV1-24_IGHJ3
IGHV1-24_IGHJ3,value,CC,Sepsis,18,14,-0.42588392846619777,0.6701924263654786,0.8889978698376921,ns,5.260445617350915,CC vs Sepsis-IGHV1-24_IGHJ3
IGHV1-24_IGHJ3,value,CComm,Sepsis,12,14,-0.17733199813272724,0.8592476181963371,0.8889978698376921,ns,0.7741515280049115,CComm vs Sepsis-IGHV1-24_IGHJ3
IGHV1-24_IGHJ4,value,HV,CM,10,12,0.6501540429947392,0.5155927233344827,0.7030809863652037,ns,0.6291109876570407,HV vs CM-IGHV1-24_IGHJ4
IGHV1-24_IGHJ4,value,HV,CS,10,20,0.7750088054579051,0.43833445643535235,0.6920293762330985,ns,0.557345475448288,HV vs CS-IGHV1-24_IGHJ4
IGHV1-24_IGHJ4,value,HV,CC,10,18,0.0097790930935466,0.9921975369613207,0.9921975369613207,ns,0.9470442414155299,HV vs CC-IGHV1-24_IGHJ4
IGHV1-24_IGHJ4,value,HV,CComm,10,12,1.584055021624103,0.11318119864704192,0.5659059932352096,ns,0.483018899218192,HV vs CComm-IGHV1-24_IGHJ4
IGHV1-24_IGHJ4,value,HV,Sepsis,10,14,-0.21065243175538614,0.8331584955669927,0.9613367256542223,ns,0.8908267248632097,HV vs Sepsis-IGHV1-24_IGHJ4
IGHV1-24_IGHJ4,value,CM,CS,12,20,0.05964778033399464,0.952436162883575,0.9921975369613207,ns,0.8859255145486739,CM vs CS-IGHV1-24_IGHJ4
IGHV1-24_IGHJ4,value,CM,CC,12,18,-0.7366209066273423,0.4613529174887323,0.6920293762330985,ns,1.5053691002005043,CM vs CC-IGHV1-24_IGHJ4
IGHV1-24_IGHJ4,value,CM,CComm,12,12,0.97948360970124,0.3273410832057527,0.6783159041281159,ns,0.7677801035029918,CM vs CComm-IGHV1-24_IGHJ4
IGHV1-24_IGHJ4,value,CM,Sepsis,12,14,-0.9293331921558942,0.35271643869482805,0.6783159041281159,ns,1.416008847947261,CM vs Sepsis-IGHV1-24_IGHJ4
IGHV1-24_IGHJ4,value,CS,CC,20,18,-0.9120004470953446,0.3617684822016618,0.6783159041281159,ns,1.6992050409197212,CS vs CC-IGHV1-24_IGHJ4
IGHV1-24_IGHJ4,value,CS,CComm,20,12,1.0354481867354282,0.30045965189734997,0.6783159041281159,ns,0.8666418236008587,CS vs CComm-IGHV1-24_IGHJ4
IGHV1-24_IGHJ4,value,CS,Sepsis,20,14,-1.1116665138395105,0.266281562598725,0.6783159041281159,ns,1.5983384886128187,CS vs Sepsis-IGHV1-24_IGHJ4
IGHV1-24_IGHJ4,value,CC,CComm,18,12,1.8095914421072525,0.07035916803369692,0.5276937602527269,ns,0.5100278087285895,CC vs CComm-IGHV1-24_IGHJ4
IGHV1-24_IGHJ4,value,CC,Sepsis,18,14,-0.25557948067726177,0.7982755643297013,0.9613367256542223,ns,0.9406389753573783,CC vs Sepsis-IGHV1-24_IGHJ4
IGHV1-24_IGHJ4,value,CComm,Sepsis,12,14,-1.945791371076404,0.05167980557364651,0.5276937602527269,ns,1.8442895843311513,CComm vs Sepsis-IGHV1-24_IGHJ4
IGHV1-24_IGHJ5,value,HV,CM,10,12,1.297020966534113,0.19462397283778637,0.5838719185133592,ns,0.166853021120481,HV vs CM-IGHV1-24_IGHJ5
IGHV1-24_IGHJ5,value,HV,CS,10,20,2.310300763954714,0.02087150867194282,0.3130726300791423,ns,0.05557060419673512,HV vs CS-IGHV1-24_IGHJ5
IGHV1-24_IGHJ5,value,HV,CC,10,18,1.4901277810445497,0.1361906407852083,0.5838719185133592,ns,0.12562125175253389,HV vs CC-IGHV1-24_IGHJ5
IGHV1-24_IGHJ5,value,HV,CComm,10,12,0.8979375922159246,0.369218821746575,0.6516447201201441,ns,0.13070759550384992,HV vs CComm-IGHV1-24_IGHJ5
IGHV1-24_IGHJ5,value,HV,Sepsis,10,14,1.4391177004488407,0.15011717780366735,0.5838719185133592,ns,0.07650644782378514,HV vs Sepsis-IGHV1-24_IGHJ5
IGHV1-24_IGHJ5,value,CM,CS,12,20,0.9295521095960044,0.35260303301242746,0.6516447201201441,ns,0.33305123169815887,CM vs CS-IGHV1-24_IGHJ5
IGHV1-24_IGHJ5,value,CM,CC,12,18,0.08683937291525148,0.9307991907591516,0.9817823371156029,ns,0.7528856889071578,CM vs CC-IGHV1-24_IGHJ5
IGHV1-24_IGHJ5,value,CM,CComm,12,12,-0.4185621741425167,0.6755361387809997,0.8444201734762496,ns,0.7833696664651265,CM vs CComm-IGHV1-24_IGHJ5
IGHV1-24_IGHJ5,value,CM,Sepsis,12,14,0.10294955257328543,0.9180030093340031,0.9817823371156029,ns,0.45852599677258143,CM vs Sepsis-IGHV1-24_IGHJ5
IGHV1-24_IGHJ5,value,CS,CC,20,18,-0.9451147880370804,0.34460027634900636,0.6516447201201441,ns,2.260570198369633,CS vs CC-IGHV1-24_IGHJ5
IGHV1-24_IGHJ5,value,CS,CComm,20,12,-1.3975188466923905,0.162257603228598,0.5838719185133592,ns,2.352099592819062,CS vs CComm-IGHV1-24_IGHJ5
IGHV1-24_IGHJ5,value,CS,Sepsis,20,14,-0.8578291119070315,0.39098683207208645,0.6516447201201441,ns,1.3767431347863595,CS vs Sepsis-IGHV1-24_IGHJ5
IGHV1-24_IGHJ5,value,CC,CComm,18,12,-0.5453512619077754,0.5855119540748506,0.8059801150835325,ns,1.0404895165456225,CC vs CComm-IGHV1-24_IGHJ5
IGHV1-24_IGHJ5,value,CC,Sepsis,18,14,0.022834438643491977,0.9817823371156029,0.9817823371156029,ns,0.6090247211872886,CC vs Sepsis-IGHV1-24_IGHJ5
IGHV1-24_IGHJ5,value,CComm,Sepsis,12,14,0.5373120483619408,0.5910520843945906,0.8059801150835325,ns,0.5853251873303085,CComm vs Sepsis-IGHV1-24_IGHJ5
IGHV1-24_IGHJ6,value,HV,CM,10,12,-0.10330623673296888,0.9177199259084308,0.9744237587983926,ns,0.971104155268082,HV vs CM-IGHV1-24_IGHJ6
IGHV1-24_IGHJ6,value,HV,CS,10,20,-0.2835542282043226,0.7767520184273418,0.9744237587983926,ns,1.0861746609903629,HV vs CS-IGHV1-24_IGHJ6
IGHV1-24_IGHJ6,value,HV,CC,10,18,-1.3561289360301463,0.1750581476463811,0.7154455197663192,ns,2.365115376511135,HV vs CC-IGHV1-24_IGHJ6
IGHV1-24_IGHJ6,value,HV,CComm,10,12,-0.03206055622747297,0.9744237587983926,0.9744237587983926,ns,0.7889287006824214,HV vs CComm-IGHV1-24_IGHJ6
IGHV1-24_IGHJ6,value,HV,Sepsis,10,14,-0.7594093654436335,0.44760771284677314,0.9284938953775176,ns,1.5423696410614216,HV vs Sepsis-IGHV1-24_IGHJ6
IGHV1-24_IGHJ6,value,CM,CS,12,20,-0.17961737618099968,0.8574529623254644,0.9744237587983926,ns,1.118494504526669,CM vs CS-IGHV1-24_IGHJ6
IGHV1-24_IGHJ6,value,CM,CC,12,18,-1.3165021344516294,0.18800556248615735,0.7154455197663192,ns,2.4354909446950352,CM vs CC-IGHV1-24_IGHJ6
IGHV1-24_IGHJ6,value,CM,CComm,12,12,0.07472310010806779,0.9404350278234526,0.9744237587983926,ns,0.8124037945905304,CM vs CComm-IGHV1-24_IGHJ6
IGHV1-24_IGHJ6,value,CM,Sepsis,12,14,-0.6868167414844158,0.49219821853540013,0.9284938953775176,ns,1.5882638671601983,CM vs Sepsis-IGHV1-24_IGHJ6
IGHV1-24_IGHJ6,value,CS,CC,20,18,-1.3082590133333207,0.19078547193768514,0.7154455197663192,ns,2.1774724281955233,CS vs CC-IGHV1-24_IGHJ6
IGHV1-24_IGHJ6,value,CS,CComm,20,12,0.2631603418465804,0.7924269963447528,0.9744237587983926,ns,0.7263368673718501,CS vs CComm-IGHV1-24_IGHJ6
IGHV1-24_IGHJ6,value,CS,Sepsis,20,14,-0.5871598760513366,0.5570963372265105,0.9284938953775176,ns,1.4200014937331578,CS vs Sepsis-IGHV1-24_IGHJ6
IGHV1-24_IGHJ6,value,CC,CComm,18,12,1.3983571894434403,0.16200583212598335,0.7154455197663192,ns,0.33356880113231424,CC vs CComm-IGHV1-24_IGHJ6
IGHV1-24_IGHJ6,value,CC,Sepsis,18,14,0.6186057359554753,0.5361761222289632,0.9284938953775176,ns,0.6521329387899144,CC vs Sepsis-IGHV1-24_IGHJ6
IGHV1-24_IGHJ6,value,CComm,Sepsis,12,14,-0.7643605671358819,0.444652400988361,0.9284938953775176,ns,1.955017785165219,CComm vs Sepsis-IGHV1-24_IGHJ6
IGHV1-3_IGHJ1,value,HV,CM,10,12,-1.715992628100943,0.08616339168961773,0.5465504555509912,ns,Inf,HV vs CM-IGHV1-3_IGHJ1
IGHV1-3_IGHJ1,value,HV,CS,10,20,-0.992162137603123,0.3211184389627768,0.6193696174291855,ns,2.674736555080124,HV vs CS-IGHV1-3_IGHJ1
IGHV1-3_IGHJ1,value,HV,CC,10,18,-1.3394916319955976,0.18041067680657488,0.5465504555509912,ns,3.7261313868613133,HV vs CC-IGHV1-3_IGHJ1
IGHV1-3_IGHJ1,value,HV,CComm,10,12,-1.715992628100943,0.08616339168961773,0.5465504555509912,ns,Inf,HV vs CComm-IGHV1-3_IGHJ1
IGHV1-3_IGHJ1,value,HV,Sepsis,10,14,-0.5070216308014017,0.612139641330121,0.704481346545974,ns,0.5403386075433637,HV vs Sepsis-IGHV1-3_IGHJ1
IGHV1-3_IGHJ1,value,CM,CS,12,20,0.9598328533428091,0.33713934470369916,0.6193696174291855,ns,0,CM vs CS-IGHV1-3_IGHJ1
IGHV1-3_IGHJ1,value,CM,CC,12,18,0.5539407340196996,0.5796194065522039,0.704481346545974,ns,0,CM vs CC-IGHV1-3_IGHJ1
IGHV1-3_IGHJ1,value,CM,CComm,12,12,0,1,1,ns,NA,CM vs CComm-IGHV1-3_IGHJ1
IGHV1-3_IGHJ1,value,CM,Sepsis,12,14,1.3340621617694908,0.18218348518366376,0.5465504555509912,ns,0,CM vs Sepsis-IGHV1-3_IGHJ1
IGHV1-3_IGHJ1,value,CS,CC,20,18,-0.44334539823738217,0.6575159234429091,0.704481346545974,ns,1.393083509396197,CS vs CC-IGHV1-3_IGHJ1
IGHV1-3_IGHJ1,value,CS,CComm,20,12,-0.9598328533428091,0.33713934470369916,0.6193696174291855,ns,Inf,CS vs CComm-IGHV1-3_IGHJ1
IGHV1-3_IGHJ1,value,CS,Sepsis,20,14,0.5002950970706759,0.6168673058903318,0.704481346545974,ns,0.2020156364622524,CS vs Sepsis-IGHV1-3_IGHJ1
IGHV1-3_IGHJ1,value,CC,CComm,18,12,-0.5539407340196996,0.5796194065522039,0.704481346545974,ns,Inf,CC vs CComm-IGHV1-3_IGHJ1
IGHV1-3_IGHJ1,value,CC,Sepsis,18,14,0.8934396626665309,0.37162177045751127,0.6193696174291855,ns,0.14501329970506355,CC vs Sepsis-IGHV1-3_IGHJ1
IGHV1-3_IGHJ1,value,CComm,Sepsis,12,14,1.3340621617694908,0.18218348518366376,0.5465504555509912,ns,0,CComm vs Sepsis-IGHV1-3_IGHJ1
IGHV1-3_IGHJ2,value,HV,CM,10,12,0.8864322282234491,0.37538465894419987,0.6256410982403331,ns,0,HV vs CM-IGHV1-3_IGHJ2
IGHV1-3_IGHJ2,value,HV,CS,10,20,1.2184907318855143,0.2230375446366405,0.6256410982403331,ns,0,HV vs CS-IGHV1-3_IGHJ2
IGHV1-3_IGHJ2,value,HV,CC,10,18,0,1,1,ns,NA,HV vs CC-IGHV1-3_IGHJ2
IGHV1-3_IGHJ2,value,HV,CComm,10,12,0.9505116664082768,0.3418523288358738,0.6256410982403331,ns,0,HV vs CComm-IGHV1-3_IGHJ2
IGHV1-3_IGHJ2,value,HV,Sepsis,10,14,0,1,1,ns,NA,HV vs Sepsis-IGHV1-3_IGHJ2
IGHV1-3_IGHJ2,value,CM,CS,12,20,0.25297066567514354,0.8002908814680028,1,ns,0.4324029864564596,CM vs CS-IGHV1-3_IGHJ2
IGHV1-3_IGHJ2,value,CM,CC,12,18,-1.0184330933879797,0.30847218185420605,0.6256410982403331,ns,Inf,CM vs CC-IGHV1-3_IGHJ2
IGHV1-3_IGHJ2,value,CM,CComm,12,12,0.06720708175401947,0.9464168474491967,1,ns,0.23521320495185696,CM vs CComm-IGHV1-3_IGHJ2
IGHV1-3_IGHJ2,value,CM,Sepsis,12,14,-0.9647931729966037,0.33464841606337675,0.6256410982403331,ns,Inf,CM vs Sepsis-IGHV1-3_IGHJ2
IGHV1-3_IGHJ2,value,CS,CC,20,18,-1.4525373610496075,0.14635224864369142,0.6256410982403331,ns,Inf,CS vs CC-IGHV1-3_IGHJ2
IGHV1-3_IGHJ2,value,CS,CComm,20,12,-0.17783086398945688,0.8588558077018742,1,ns,0.5439675772811563,CS vs CComm-IGHV1-3_IGHJ2
IGHV1-3_IGHJ2,value,CS,Sepsis,20,14,-1.3542767320279425,0.17564810660202593,0.6256410982403331,ns,Inf,CS vs Sepsis-IGHV1-3_IGHJ2
IGHV1-3_IGHJ2,value,CC,CComm,18,12,1.0920547627895205,0.2748090313857902,0.6256410982403331,ns,0,CC vs CComm-IGHV1-3_IGHJ2
IGHV1-3_IGHJ2,value,CC,Sepsis,18,14,0,1,1,ns,NA,CC vs Sepsis-IGHV1-3_IGHJ2
IGHV1-3_IGHJ2,value,CComm,Sepsis,12,14,-1.0345372577915388,0.3008850683503423,0.6256410982403331,ns,Inf,CComm vs Sepsis-IGHV1-3_IGHJ2
IGHV1-3_IGHJ3,value,HV,CM,10,12,-1.1111530097192845,0.2665024936955419,0.6662562342388547,ns,1.9656069303681112,HV vs CM-IGHV1-3_IGHJ3
IGHV1-3_IGHJ3,value,HV,CS,10,20,-2.340942985599324,0.01923510425923459,0.2885265638885189,ns,4.210768565622242,HV vs CS-IGHV1-3_IGHJ3
IGHV1-3_IGHJ3,value,HV,CC,10,18,-1.4925343684017847,0.13555911438646825,0.5834560415049761,ns,1.5358374857878514,HV vs CC-IGHV1-3_IGHJ3
IGHV1-3_IGHJ3,value,HV,CComm,10,12,-1.4200666518484877,0.1555882777346603,0.5834560415049761,ns,2.2709530171335355,HV vs CComm-IGHV1-3_IGHJ3
IGHV1-3_IGHJ3,value,HV,Sepsis,10,14,-1.9698637459109754,0.04885398840749227,0.36640491305619205,ns,2.410824493012658,HV vs Sepsis-IGHV1-3_IGHJ3
IGHV1-3_IGHJ3,value,CM,CS,12,20,-1.1800025921419048,0.23799918394912792,0.6662562342388547,ns,2.142223096880141,CM vs CS-IGHV1-3_IGHJ3
IGHV1-3_IGHJ3,value,CM,CC,12,18,-0.302932289958851,0.7619414630022892,0.8505938195462752,ns,0.7813553473278738,CM vs CC-IGHV1-3_IGHJ3
IGHV1-3_IGHJ3,value,CM,CComm,12,12,-0.3239913611855758,0.7459445745594464,0.8505938195462752,ns,1.1553444292691013,CM vs CComm-IGHV1-3_IGHJ3
IGHV1-3_IGHJ3,value,CM,Sepsis,12,14,-0.8638423976467026,0.38767447358312995,0.6891482772193391,ns,1.2265038628863445,CM vs Sepsis-IGHV1-3_IGHJ3
IGHV1-3_IGHJ3,value,CS,CC,20,18,0.978721254445676,0.32771772723496695,0.6891482772193391,ns,0.3647404177771272,CS vs CC-IGHV1-3_IGHJ3
IGHV1-3_IGHJ3,value,CS,CComm,20,12,0.8177692382750876,0.4134889663316035,0.6891482772193391,ns,0.5393203121335517,CS vs CComm-IGHV1-3_IGHJ3
